start_time,end_time,ac1,ac2,ac1_start_lat,ac1_start_lon,ac1_start_alt,ac2_start_lat,ac2_start_lon,ac2_start_alt,ac1_end_lat,ac1_end_lon,ac1_end_alt,ac2_end_lat,ac2_end_lon,ac2_end_alt,min_horiz_m,min_horiz_nm,min_vert_ft,ac1_min_lat,ac1_min_lon,ac1_min_alt,ac2_min_lat,ac2_min_lon,ac2_min_alt,los_occurred
45005.0,45009.0,N2959U,VTOL1,28.175199161129026,-81.59648800994695,548.64,28.42743134182531,-81.31084474851649,278.892,28.17576846557991,-81.59510778367728,579.12,28.42685355629623,-81.31232763091437,275.5392,42097.26456240313,22.7307044073451,996.000031872,28.17576846557991,-81.59510778367728,579.12,28.42685355629623,-81.31232763091437,275.5392,0
45066.0,45109.0,FFT4686,VTOL1,28.43278070543923,-81.295974,152.4,28.41427920669273,-81.33944217072889,310.896,28.462122565860646,-81.28894655755508,487.68,28.404810267068967,-81.35894259515871,332.5368,5258.956769690881,2.8396094868741257,520.00001664,28.43278070543923,-81.295974,152.4,28.41427920669273,-81.33944217072889,310.896,1
45001.0,45145.0,JBU737,VTOL1,28.272763841616495,-81.2744281067473,563.88,28.428981068667376,-81.3093523886934,278.892,28.38419407670535,-81.281972,213.36,28.39666523864865,-81.3757125867642,352.34880000000004,9824.47699271562,5.304793192611026,26.000000832000016,28.363508283353188,-81.281756,327.66,28.404280046069278,-81.36002794912913,335.58480000000003,1
45146.0,45147.0,JBU737,VTOL1,28.38538182580191,-81.28198431748753,190.5,28.396433766649633,-81.37618048174869,355.39680000000004,28.38538182580191,-81.28198431748753,190.5,28.396433766649633,-81.37618048174869,355.39680000000004,10557.845357566583,5.700780430651503,541.0000173120002,28.38538182580191,-81.28198431748753,190.5,28.396433766649633,-81.37618048174869,355.39680000000004,1
45136.0,45148.0,UPS5327,VTOL1,28.43212038635827,-81.295866,175.26000000000002,28.398668848365695,-81.37157932564848,349.60560000000004,28.44022542345004,-81.296297,373.38,28.396138533299265,-81.37679096179679,355.39680000000004,9214.38688566141,4.975370888586075,572.000018304,28.43212038635827,-81.295866,175.26000000000002,28.398668848365695,-81.37157932564848,349.60560000000004,1
45131.0,45151.0,AAL1644,VTOL1,28.4480313916904,-81.322333,167.64000000000001,28.3997888870619,-81.36927425208098,346.86240000000004,28.463914042738434,-81.322755,365.76,28.39525283324816,-81.37862239173774,355.39680000000004,7493.101599649397,4.045951187715657,588.0000188160001,28.4480313916904,-81.322333,167.64000000000001,28.3997888870619,-81.36927425208098,346.86240000000004,1
45087.0,45177.0,N2959U,VTOL1,28.190946555669242,-81.56390129250994,579.12,28.409522495746298,-81.34923712564436,321.2592,28.21271690748272,-81.53297835736072,487.68,28.389733529918733,-81.38997393264016,372.1608,25267.00938025405,13.643093617847759,488.00001561600027,28.21302192647154,-81.53264271550147,518.1600000000001,28.38966984337642,-81.39011627771193,369.4176,0
45251.0,45258.0,N154ER,VTOL1,28.069182501401134,-81.60561113644891,762.0,28.36927451106709,-81.4213695571522,469.392,28.07104195694499,-81.60332471369661,754.38,28.367209821052406,-81.42373875352112,482.8032,38556.99948465963,20.819114192580795,891.000028512,28.07104195694499,-81.60332471369661,754.38,28.367209821052406,-81.42373875352112,482.8032,0
45081.0,45291.0,N5524A,VTOL1,28.27343424447534,-81.56834791099224,617.22,28.410914380062103,-81.34637054858548,318.516,28.2811570257163,-81.46829691287373,266.7,28.356150739120316,-81.43643832540938,565.404,9070.378359612778,4.897612505190485,980.00003136,28.2811570257163,-81.46829691287373,266.7,28.356150739120316,-81.43643832540938,565.404,1
45187.0,45336.0,N2959U,VTOL1,28.21536855646639,-81.52888224115496,487.68,28.38720189615044,-81.3951891762483,377.952,28.251906628836196,-81.47804363396614,396.24,28.341495156570257,-81.45326135659296,689.1528000000001,10347.531172162177,5.587219855379145,961.0000307520002,28.251906628836196,-81.47804363396614,396.24,28.341495156570257,-81.45326135659296,689.1528000000001,0
