start_time,end_time,ac1,ac2,ac1_start_lat,ac1_start_lon,ac1_start_alt,ac2_start_lat,ac2_start_lon,ac2_start_alt,ac1_end_lat,ac1_end_lon,ac1_end_alt,ac2_end_lat,ac2_end_lon,ac2_end_alt,min_horiz_m,min_horiz_nm,min_vert_ft,ac1_min_lat,ac1_min_lon,ac1_min_alt,ac2_min_lat,ac2_min_lon,ac2_min_alt,los_occurred
45001.0,45006.0,JBU737,VTOL1,28.272763841616495,-81.2744281067473,563.88,28.428981068667376,-81.3093523886934,278.892,28.276051208082478,-81.27676057872348,563.88,28.42743134182531,-81.31084474851649,278.892,17273.50525329248,9.326946681043454,935.00002992,28.276051208082478,-81.27676057872348,563.88,28.42743134182531,-81.31084474851649,278.892,0
45005.0,45006.0,N2959U,VTOL1,28.175199161129026,-81.59648800994695,548.64,28.42743134182531,-81.31084474851649,278.892,28.175199161129026,-81.59648800994695,548.64,28.42743134182531,-81.31084474851649,278.892,42420.53725320719,22.905257696116195,885.00002832,28.175199161129026,-81.59648800994695,548.64,28.42743134182531,-81.31084474851649,278.892,0
45011.0,45031.0,JBU737,VTOL1,28.28128083918476,-81.27798719587297,563.88,28.426674573125688,-81.31414087392093,261.5184,28.298575942698406,-81.28070810155539,563.88,28.42173937876811,-81.32317112323696,259.68960000000004,14502.539658815576,7.830744956163918,998.0000319359998,28.298575942698406,-81.28070810155539,563.88,28.42173937876811,-81.32317112323696,259.68960000000004,0
45066.0,45109.0,FFT4686,VTOL1,28.43278070543923,-81.295974,152.4,28.41392065563035,-81.33910055039296,245.0592,28.462122565860646,-81.28894655755508,487.68,28.40412683819128,-81.35855284314289,229.51440000000002,5239.851234247836,2.829293323027989,304.000009728,28.43278070543923,-81.295974,152.4,28.41392065563035,-81.33910055039296,245.0592,1
45061.0,45148.0,JBU737,VTOL1,28.325219969144214,-81.28130913185919,548.64,28.415074826953166,-81.33682261492909,246.888,28.38600265160382,-81.28199663504718,190.5,28.395236005771576,-81.37619923492619,213.9696,9749.377770405788,5.264242856590599,329.000010528,28.363508283353188,-81.281756,327.66,28.403580310086188,-81.35963054837244,227.38080000000002,1
45136.0,45148.0,UPS5327,VTOL1,28.43212038635827,-81.295866,175.26000000000002,28.39783544594081,-81.37103524489015,217.93200000000002,28.44022542345004,-81.296297,373.38,28.395236005771576,-81.37619923492619,213.9696,9197.129129909625,4.966052445955521,140.00000448,28.43212038635827,-81.295866,175.26000000000002,28.39783544594081,-81.37103524489015,217.93200000000002,1
45131.0,45150.0,AAL1644,VTOL1,28.4480313916904,-81.322333,167.64000000000001,28.39898441965327,-81.36875430382217,219.76080000000002,28.46307150095871,-81.322755,365.76,28.394633011543153,-81.37740146301257,213.9696,7517.639072112593,4.059200362911767,171.000005472,28.4480313916904,-81.322333,167.64000000000001,28.39898441965327,-81.36875430382217,219.76080000000002,1
45146.0,45151.0,N2959U,VTOL1,28.205876062668057,-81.54332032605949,518.1600000000001,28.395537502885787,-81.37559811831808,213.9696,28.207296313340283,-81.54118161252642,518.1600000000001,28.39433151442894,-81.3780025744909,213.9696,27631.042351830514,14.919569304444122,998.0000319360003,28.207296313340283,-81.54118161252642,518.1600000000001,28.39433151442894,-81.3780025744909,213.9696,0
45126.0,45401.0,N5524A,VTOL1,28.275761901252977,-81.54637907045075,518.1600000000001,28.400133485692702,-81.36647342259614,221.58960000000002,28.26401657026657,-81.43488765882675,190.5,28.318842493644315,-81.47554594946588,486.4608,7598.336966899121,4.102773740226307,971.0000310720001,28.26401657026657,-81.43488765882675,190.5,28.318842493644315,-81.47554594946588,486.4608,1
45436.0,45445.0,N8922V,VTOL1,28.075838851104674,-81.73712244878688,205.74,28.3065406166391,-81.48728897232813,493.1664,28.07863571413434,-81.73664737199654,220.98000000000002,28.303352411447303,-81.49033889998857,493.776,37115.74030630503,20.04089649368522,895.00002864,28.07863571413434,-81.73664737199654,220.98000000000002,28.303352411447303,-81.49033889998857,493.776,0
